target_vol_pct,total_return_pct,cagr_pct,annual_vol_pct,sharpe,sortino,max_drawdown_pct,calmar,turnover_units,round_trips_est,positive_month_pct,funding_drag_pct,cost_drag_pct,return_2024_current_pct,return_2025_current_pct,current_net_exposure_pct
20.0,42.57092275671488,7.2501993032692,12.492970477047328,0.6227826322641298,0.9274471964991436,-22.889519162366888,0.31674755820949685,69.79060636592716,34.89530318296358,34.42622950819672,0.0,9.07277882757053,40.78184890666074,5.900453414984397,48.49462929695464
25.0,56.26339531440077,9.208854738055926,15.581412061943972,0.643340959750347,0.9602125182212546,-26.848584821219077,0.34299218373617774,86.46357914448777,43.23178957224388,34.42622950819672,0.0,11.240265288783407,52.26390620323254,7.126473082051432,60.618286621193306
35.0,85.20552743964831,12.93321084333341,21.39520949388678,0.6755841450214267,1.0098473352176123,-33.48408604189059,0.3862494806384498,114.3192566185173,57.15962830925865,32.78688524590164,0.0,14.86150336040725,76.26456467468137,9.311396758317759,84.86560126967062
45.0,99.97892383697457,14.656697482488855,26.09034418188081,0.654953478401282,0.9728160928685142,-38.864912151216515,0.3771190174176191,128.62121604216873,64.31060802108436,32.78688524590164,0.0,16.720758085481936,90.87426310671425,9.7233471268654,94.68652669163593
